151,1476376920,635.84,635.84,635.84,635.84,635.84,0.0,0
152,1476376980,635.84,635.84,635.84,635.84,635.84,1.0,1
153,1476377040,635.83,635.83,635.83,635.83,635.83,0.126708,1
154,1476377100,635.83,635.83,635.83,635.83,635.83,0.0,0
155,1476377160,635.83,635.83,635.83,635.83,635.83,0.0,0
156,1476377220,635.83,635.83,635.83,635.83,635.83,0.0,0
157,1476377280,635.84,635.84,635.83,635.83,635.831251489121,1.71457751,2
158,1476377340,635.83,635.83,635.83,635.83,635.83,1.1082,3
159,1476377400,635.84,635.84,635.83,635.83,635.839969696982,70.81060796,3
160,1476377460,635.83,635.83,635.83,635.83,635.83,2.0,1
161,1476377520,635.83,635.83,635.83,635.83,635.83,0.0,0
162,1476377580,635.83,635.83,635.83,635.83,635.83,0.0,0
163,1476377640,635.84,635.84,635.84,635.84,635.84,0.11455497,1
164,1476377700,635.83,635.84,635.83,635.84,635.831931263376,0.49430068,2
165,1476377760,635.84,635.84,635.84,635.84,635.84,0.0,0
166,1476377820,635.83,635.83,635.83,635.83,635.83,0.70657323,2
167,1476377880,635.83,635.83,635.83,635.83,635.83,0.0,0
168,1476377940,635.83,635.83,635.83,635.83,635.83,0.0,0
169,1476378000,635.84,635.84,635.84,635.84,635.84,7.49,2
170,1476378060,635.81,635.81,634.93,634.93,635.04345836787,4.17758548,9
171,1476378120,635.82,635.82,635.82,635.82,635.82,0.05764586,1
172,1476378180,635.82,635.82,635.82,635.82,635.82,0.5,1
173,1476378240,635.82,635.82,635.82,635.82,635.82,0.01241,1
174,1476378300,635.82,635.82,635.82,635.82,635.82,0.1,1
175,1476378360,635.82,635.82,635.82,635.82,635.82,0.07,1
176,1476378420,635.82,635.83,635.82,635.83,635.824868253636,0.55,2
177,1476378480,635.8,635.8,635.8,635.8,635.8,2.12063873,5
178,1476378540,635.8,635.8,635.8,635.8,635.8,0.0,0
179,1476378600,635.83,635.83,635.83,635.83,635.83,0.07541536,1
180,1476378660,635.83,635.83,635.83,635.83,635.83,0.0,0
181,1476378720,635.83,635.84,633.0,635.67,634.749914631459,97.29816651,151
182,1476378780,635.84,635.84,635.84,635.84,635.84,0.0,0
183,1476378840,635.8,635.8,635.8,635.8,635.8,0.123,1
184,1476378900,635.84,635.84,635.84,635.84,635.84,0.74232511,1
185,1476378960,635.84,635.84,635.84,635.84,635.84,0.0,0
186,1476379020,635.84,635.84,635.84,635.84,635.84,0.21907634,3
187,1476379080,635.84,635.84,635.84,635.84,635.84,0.37,1
188,1476379140,635.84,635.84,635.84,635.84,635.84,0.0,0
189,1476379200,635.8,635.8,633.0,635.23,634.294633110316,35.86949061,49
190,1476379260,635.23,635.23,635.23,635.23,635.23,0.0,0
191,1476379320,633.05,635.47,633.05,635.47,633.255489479932,1.76651379,2
192,1476379380,634.5,634.5,634.5,634.5,634.5,0.14514,3
193,1476379440,634.5,634.98,634.5,634.98,634.92282987661,1.18,3
194,1476379500,634.98,634.98,633.13,634.98,634.219886463882,2.36060827,3
195,1476379560,634.98,635.0,634.98,635.0,634.999863356034,2.32,3
196,1476379620,635.61,635.61,635.61,635.61,635.61,1.96715887,3
197,1476379680,634.98,634.98,634.27,634.27,634.85467628962,0.04850694,2
198,1476379740,634.27,634.27,634.27,634.27,634.27,0.0,0
199,1476379800,634.27,634.27,634.27,634.27,634.27,0.0,0
200,1476379860,635.6,635.6,635.6,635.6,635.6,2.03,2
201,1476379920,635.59,635.59,634.31,634.31,634.41256999758,3.31425709,6
202,1476379980,635.47,635.47,635.47,635.47,635.47,0.05609738,1
203,1476380040,635.36,635.36,634.59,634.59,635.331018135595,0.49588503,2
204,1476380100,634.88,634.88,634.88,634.88,634.88,0.399,1
205,1476380160,634.88,634.88,634.88,634.88,634.88,0.0,0
206,1476380220,633.99,635.45,633.99,635.07,634.41103423536,1.63987586,4
207,1476380280,635.07,635.07,635.07,635.07,635.07,0.0,0
208,1476380340,635.07,635.07,635.07,635.07,635.07,0.0,0
209,1476380400,635.45,635.45,635.45,635.45,635.45,0.09418522,1
210,1476380460,634.67,635.06,634.67,635.06,634.995146067416,0.89,3
211,1476380520,635.06,635.08,635.06,635.08,635.065597493846,0.39,2
212,1476380580,635.08,635.08,633.99,633.99,634.891258909296,0.06230711,2
213,1476380640,633.99,633.99,633.99,633.99,633.99,0.0,0
214,1476380700,633.99,633.99,633.99,633.99,633.99,0.0,0
215,1476380760,633.99,633.99,633.99,633.99,633.99,0.78551,1
216,1476380820,633.99,635.08,633.26,635.08,634.675149444374,2.09657206,3
217,1476380880,635.08,635.08,635.08,635.08,635.08,0.0,0
218,1476380940,633.31,633.4,633.31,633.4,633.399489088584,5.60736736,22
219,1476381000,633.4,633.4,633.4,633.4,633.4,0.0,0
220,1476381060,633.42,633.42,633.42,633.42,633.42,0.03233796,1
221,1476381120,634.66,634.66,634.66,634.66,634.66,0.79855389,1
222,1476381180,634.66,634.66,634.66,634.66,634.66,0.19032646,2
223,1476381240,634.66,634.66,634.66,634.66,634.66,0.73,2
224,1476381300,634.66,634.66,634.66,634.66,634.66,0.0,0
225,1476381360,634.66,634.66,634.66,634.66,634.66,0.0,0
226,1476381420,634.66,634.66,634.66,634.66,634.66,0.0,0
227,1476381480,634.66,634.66,634.66,634.66,634.66,0.0,0
228,1476381540,634.66,634.66,634.66,634.66,634.66,0.0,0
229,1476381600,634.55,635.08,634.55,635.08,634.767788921179,3.06287801,3
230,1476381660,635.08,635.08,635.08,635.08,635.08,0.01778588,1
231,1476381720,635.49,635.5,635.49,635.49,635.490300722511,3.91736487,4
232,1476381780,635.49,635.49,635.13,635.14,635.292095973157,0.95500078,3
233,1476381840,635.14,635.14,635.14,635.14,635.14,0.0,0
234,1476381900,635.14,635.14,635.14,635.14,635.14,0.0,0
235,1476381960,635.47,635.47,635.47,635.47,635.47,0.07219512,1
236,1476382020,635.47,635.67,635.47,635.65,635.596450273355,12.52991127,4
237,1476382080,635.67,635.67,635.67,635.67,635.67,4.88324523,1
238,1476382140,635.67,635.67,635.67,635.67,635.67,0.0,0
239,1476382200,635.67,635.67,635.67,635.67,635.67,2.0,1
240,1476382260,635.67,635.67,635.67,635.67,635.67,0.1,1
241,1476382320,635.67,635.68,632.08,633.49,633.882062622252,87.58005135,110
242,1476382380,635.68,635.68,635.68,635.68,635.68,0.23865619,1
243,1476382440,635.67,635.67,635.2,635.2,635.608124349538,2.29478295,2
244,1476382500,635.67,635.67,635.67,635.67,635.67,0.94158949,2
245,1476382560,635.22,635.22,634.98,634.98,635.14565712373,9.10938743,5
246,1476382620,634.98,634.98,634.98,634.98,634.98,0.0,0
247,1476382680,634.63,634.63,634.5,634.5,634.603503565055,0.4898382,2
248,1476382740,634.5,634.5,634.5,634.5,634.5,0.0,0
249,1476382800,634.98,634.98,634.98,634.98,634.98,0.314,1
250,1476382860,634.98,634.98,634.98,634.98,634.98,0.0,0
251,1476382920,634.98,634.98,634.98,634.98,634.98,0.15,5
252,1476382980,634.98,634.98,634.98,634.98,634.98,0.0,0
253,1476383040,634.98,635.0,634.6,635.0,634.679936402091,2.75305591,5
254,1476383100,635.0,635.0,635.0,635.0,635.0,0.0,0
255,1476383160,635.0,635.0,635.0,635.0,635.0,0.0,0
256,1476383220,635.0,635.0,635.0,635.0,635.0,0.0,0
257,1476383280,634.6,634.6,633.43,633.43,633.603692980726,46.9322225,10
258,1476383340,633.43,633.43,633.43,633.43,633.43,0.0,0
259,1476383400,633.43,633.43,633.43,633.43,633.43,0.0,0
260,1476383460,633.43,633.43,633.43,633.43,633.43,0.0,0
261,1476383520,633.48,633.48,633.48,633.48,633.48,0.55,1
262,1476383580,633.48,633.48,633.48,633.48,633.48,0.0,0
263,1476383640,634.16,634.16,634.16,634.16,634.16,0.04,1
264,1476383700,633.44,634.16,633.44,634.16,633.464795207883,3.62483117,4
265,1476383760,633.6,633.6,633.6,633.6,633.6,3.55220192,1
266,1476383820,633.62,634.79,633.62,634.79,634.568776388217,0.41015607,3
267,1476383880,634.92,634.92,634.92,634.92,634.92,0.01,1
268,1476383940,634.92,634.92,634.92,634.92,634.92,0.0,0
269,1476384000,634.92,634.92,634.92,634.92,634.92,0.0,0
270,1476384060,634.88,634.88,634.88,634.88,634.88,0.0190925,1
271,1476384120,634.88,634.88,634.88,634.88,634.88,0.0,0
272,1476384180,634.88,634.88,634.88,634.88,634.88,0.0,0
273,1476384240,634.88,634.88,634.88,634.88,634.88,0.0,0
274,1476384300,634.86,634.86,634.86,634.86,634.86,2.64039443,1
275,1476384360,634.87,634.87,634.87,634.87,634.87,0.01439888,1
276,1476384420,633.54,633.54,633.54,633.54,633.54,0.15560615,2
277,1476384480,633.54,633.54,633.54,633.54,633.54,0.95069935,7
278,1476384540,633.48,633.48,632.08,632.08,633.238114912474,5.89155535,30
279,1476384600,632.6,633.54,632.08,633.54,632.776005432549,0.24811923,4
280,1476384660,633.54,633.54,633.54,633.54,633.54,0.17747699,1
281,1476384720,633.54,633.54,633.54,633.54,633.54,0.0,0
282,1476384780,633.54,633.54,633.54,633.54,633.54,0.05087745,1
283,1476384840,633.54,633.54,633.54,633.54,633.54,0.0,0
284,1476384900,633.54,633.87,633.54,633.87,633.683395391815,1.19485842,3
285,1476384960,633.87,633.87,633.87,633.87,633.87,0.0,0
286,1476385020,633.87,633.87,633.87,633.87,633.87,0.0,0
287,1476385080,633.83,633.83,632.08,632.08,633.709267777015,0.23630247,3
288,1476385140,632.08,632.08,632.08,632.08,632.08,0.0,0
289,1476385200,633.5,633.5,633.5,633.5,633.5,0.1,1
290,1476385260,633.5,633.5,633.5,633.5,633.5,0.0,0
291,1476385320,633.5,633.5,633.5,633.5,633.5,0.0,0
292,1476385380,633.5,633.5,632.35,632.36,632.428200069673,2.30229856,3
293,1476385440,633.5,633.5,633.5,633.5,633.5,0.11186837,2
294,1476385500,633.49,633.49,633.49,633.49,633.49,0.0094,1
295,1476385560,633.49,633.49,633.49,633.49,633.49,0.46056,1
296,1476385620,633.49,633.49,633.49,633.49,633.49,0.0,0
297,1476385680,633.49,633.49,633.49,633.49,633.49,0.0,0
298,1476385740,633.49,633.49,632.41,632.41,633.400084694674,0.76357104,2
299,1476385800,633.49,633.49,633.49,633.49,633.49,0.2222,1
300,1476385860,633.49,633.49,633.49,633.49,633.49,0.0,0
301,1476385920,633.49,635.67,632.22,634.77,634.459777858965,98.30505123,86
302,1476385980,633.43,633.43,633.43,633.43,633.43,0.55424689,1
303,1476386040,633.43,633.43,633.43,633.43,633.43,0.0,0
304,1476386100,633.43,633.45,632.4,632.4,633.203519128016,1.36119055,4
305,1476386160,632.41,633.45,632.22,632.22,632.447916021996,1.56488811,6
306,1476386220,633.45,633.45,632.22,632.22,632.616639728884,0.03836,2
307,1476386280,632.22,632.22,632.22,632.22,632.22,0.0,0
308,1476386340,632.22,632.22,632.22,632.22,632.22,0.0,0
309,1476386400,632.22,632.22,632.22,632.22,632.22,0.0,0
310,1476386460,632.66,632.66,632.22,632.22,632.4312,1.0,3
311,1476386520,632.22,632.22,632.22,632.22,632.22,0.0,0
312,1476386580,632.22,632.22,632.22,632.22,632.22,0.37,1
313,1476386640,633.08,633.45,633.06,633.45,633.120873149662,2.26786963,3
314,1476386700,633.43,633.45,633.43,633.45,633.438598231445,1.8,2
315,1476386760,633.45,633.45,633.45,633.45,633.45,0.0,0
316,1476386820,633.45,633.45,633.45,633.45,633.45,1.7,1
317,1476386880,633.45,633.45,633.45,633.45,633.45,0.01202578,1
318,1476386940,633.45,633.49,633.16,633.16,633.194663040357,1.12,3
319,1476387000,633.16,633.16,633.16,633.16,633.16,0.0,0
320,1476387060,633.16,633.16,633.16,633.16,633.16,0.0,0
321,1476387120,633.16,633.16,633.16,633.16,633.16,0.0,0
322,1476387180,633.08,633.08,633.08,633.08,633.08,0.1777571,1
323,1476387240,633.08,633.08,633.08,633.08,633.08,0.0,0
324,1476387300,633.49,633.5,633.49,633.5,633.499693943164,0.2376967,2
325,1476387360,633.64,633.64,633.64,633.64,633.64,0.0692144,1
326,1476387420,634.6,635.55,633.88,634.01,634.600197670322,66.13665807,18
327,1476387480,633.29,633.29,633.29,633.29,633.29,0.324944,1
328,1476387540,633.65,635.62,633.65,635.62,634.333198365405,2.51945384,7
329,1476387600,634.4,634.4,634.4,634.4,634.4,0.55,1
330,1476387660,634.4,634.4,634.4,634.4,634.4,0.0,0
331,1476387720,635.66,635.66,635.66,635.66,635.66,0.04813631,1
332,1476387780,633.59,633.59,633.59,633.59,633.59,0.03196412,1
333,1476387840,633.59,633.59,633.59,633.59,633.59,0.0,0
334,1476387900,635.66,635.66,635.66,635.66,635.66,0.098529,2
335,1476387960,634.11,634.11,634.11,634.11,634.11,0.4,1
336,1476388020,634.11,634.11,634.11,634.11,634.11,0.0,0
337,1476388080,634.49,634.49,634.49,634.49,634.49,0.10946633,1
338,1476388140,635.64,635.64,635.64,635.64,635.64,0.05205513,1
339,1476388200,635.63,635.63,635.63,635.63,635.63,0.03851579,1
340,1476388260,635.64,635.64,635.64,635.64,635.64,0.11,1
341,1476388320,635.64,635.64,635.64,635.64,635.64,0.0,0
342,1476388380,635.62,635.62,635.62,635.62,635.62,0.4,1
343,1476388440,635.62,635.62,635.62,635.62,635.62,0.0,0
344,1476388500,635.61,635.61,635.61,635.61,635.61,0.15394562,1
345,1476388560,635.61,635.61,635.61,635.61,635.61,0.0,0
346,1476388620,635.61,635.61,634.28,634.28,635.605856697819,3.21,7
347,1476388680,635.67,635.67,635.67,635.67,635.67,0.00972203,1
348,1476388740,635.67,635.67,635.67,635.67,635.67,0.0,0
349,1476388800,635.67,635.67,635.67,635.67,635.67,0.0,0
350,1476388860,635.67,635.67,635.67,635.67,635.67,0.0,0
351,1476388920,634.45,634.45,634.45,634.45,634.45,0.40546139,1
352,1476388980,634.45,634.45,634.45,634.45,634.45,0.0,0
353,1476389040,634.45,634.45,634.45,634.45,634.45,0.0,0
354,1476389100,634.83,634.83,634.75,634.75,634.7935612224,5.0,4
355,1476389160,634.75,635.52,634.75,635.52,635.029149090598,0.43295044,2
356,1476389220,635.52,635.52,635.52,635.52,635.52,0.0,0
357,1476389280,635.52,635.52,635.52,635.52,635.52,0.0,0
358,1476389340,634.77,634.77,634.77,634.77,634.77,3.0,1
359,1476389400,634.77,634.77,634.77,634.77,634.77,0.0,0
360,1476389460,634.77,634.77,634.77,634.77,634.77,3.0,1
361,1476389520,634.77,635.83,634.01,634.24,635.185386063402,52.62584434,91
362,1476389580,634.77,634.77,634.77,634.77,634.77,0.0,0
363,1476389640,634.77,634.77,634.77,634.77,634.77,0.0,0
364,1476389700,634.77,634.77,634.77,634.77,634.77,0.0,0
365,1476389760,635.57,635.57,635.57,635.57,635.57,0.04019959,1
366,1476389820,635.57,635.57,635.57,635.57,635.57,0.0,0
367,1476389880,635.57,635.57,635.57,635.57,635.57,0.0,0
368,1476389940,635.57,635.57,635.57,635.57,635.57,0.0,0
369,1476390000,635.48,635.82,635.48,635.82,635.732385180095,20.39988578,6
370,1476390060,635.82,635.82,635.82,635.82,635.82,0.0,0
371,1476390120,635.83,635.83,635.83,635.83,635.83,0.0505,1
372,1476390180,635.83,635.83,635.83,635.83,635.83,0.0,0
373,1476390240,634.77,635.83,634.77,635.83,635.629434982122,0.69246446,3
374,1476390300,634.77,634.77,634.01,634.01,634.61204534675,10.29432843,31
375,1476390360,634.01,634.01,634.01,634.01,634.01,0.0,0
376,1476390420,635.6,635.6,635.6,635.6,635.6,0.040674,1
377,1476390480,635.6,635.6,635.6,635.6,635.6,0.0,0
378,1476390540,635.6,635.6,635.6,635.6,635.6,0.0,0
379,1476390600,635.6,635.6,635.6,635.6,635.6,0.0,0
380,1476390660,634.57,634.57,634.57,634.57,634.57,0.33064646,3
381,1476390720,634.57,634.57,634.57,634.57,634.57,0.0845,1
382,1476390780,634.57,634.57,634.57,634.57,634.57,0.0,0
383,1476390840,634.57,634.57,634.3,634.3,634.3626004558,1.0,4
384,1476390900,634.3,634.3,634.3,634.3,634.3,0.19,1
385,1476390960,634.3,634.3,634.3,634.3,634.3,0.0,0
386,1476391020,634.3,634.3,634.3,634.3,634.3,0.01,1
387,1476391080,634.39,634.39,634.39,634.39,634.39,0.6252,1
388,1476391140,634.45,634.45,634.44,634.44,634.445,1.2504,2
389,1476391200,634.31,635.0,634.31,635.0,634.553890382627,0.967,2
390,1476391260,635.45,635.45,635.45,635.45,635.45,0.01648582,1
391,1476391320,635.38,635.38,635.38,635.38,635.38,3.40665354,1
392,1476391380,635.29,635.29,635.29,635.29,635.29,2.0,1
393,1476391440,635.41,635.41,635.0,635.0,635.313323813762,1.02711558,2
394,1476391500,635.0,635.0,635.0,635.0,635.0,0.09966372,1
395,1476391560,635.0,635.0,634.1,634.1,634.699120064,0.5,3
396,1476391620,635.09,635.09,635.09,635.09,635.09,0.10920763,1
397,1476391680,635.09,635.09,635.09,635.09,635.09,0.0,0
398,1476391740,635.09,635.09,635.09,635.09,635.09,0.01204529,1
399,1476391800,635.09,635.28,635.09,635.28,635.201435338627,0.425025,3
400,1476391860,635.28,635.28,635.28,635.28,635.28,0.0,0
401,1476391920,635.28,635.28,635.28,635.28,635.28,0.0,0
402,1476391980,635.03,635.03,635.03,635.03,635.03,0.31,1
403,1476392040,635.03,635.44,635.03,635.44,635.047699564764,0.7272599,2
404,1476392100,635.45,635.45,635.45,635.45,635.45,1.0,1
